Area,Bedrooms,Year,Price
874,1,2021,5856217.9495312525
1035,1,2017,5705437.5
3267,1,2018,18909804.375000004
2806,4,2017,20108497.5
965,1,2023,7128722.51628223
795,4,2019,6281128.546875002
3249,3,2016,20468700.0
3759,1,2018,21757561.875000004
1856,1,2022,13057891.922250004
2964,2,2021,21846239.133468762
4630,4,2023,44464021.58083185
1732,3,2017,11457180.0
1855,2,2017,11248256.25
840,2,2015,4620000.0
3145,3,2015,18870000.0
2415,2,2021,17799820.346601572
4320,3,2022,36472042.95525001
1022,1,2022,7190283.15977344
2882,4,2020,23908582.510312505
4999,3,2020,38280789.18562501
4810,1,2021,32229300.15703126
2742,2,2022,21220481.474078916
4241,3,2015,25446000.0
1161,2,2020,8149695.917343752
1247,4,2024,12574290.854613865
2968,4,2016,20256600.0
3705,3,2016,23341500.0
4514,1,2022,31758256.539351575
1904,2,2015,10472000.0
3696,4,2023,35494389.581588455
606,2,2022,4689865.708713284
3971,3,2021,31929118.73353126
2729,4,2024,27518235.55913491
2096,1,2020,13375430.775000002
2936,2,2022,22721857.625053138
2160,1,2016,11340000.0
3871,3,2021,31125061.34915626
2284,3,2015,13704000.0
1457,3,2023,12915915.489603989
637,2,2015,3503500.0000000005
2361,4,2020,19586454.998906255
1438,4,2017,10305067.5
896,1,2020,5717741.400000001
2197,1,2019,13352336.156250002
3450,2,2016,19923750.0
723,2,2016,4175325.0000000005
530,3,2016,3339000.0
2319,1,2016,12174750.0
2958,3,2023,26221879.21636829
1615,4,2021,14067653.987460943
1600,2,2016,9240000.0
3804,2,2022,29439355.042814076
3647,2,2019,24381232.115625005
2637,4,2018,19842271.312500004
3872,2,2015,21296000.0
3658,4,2015,23777000.0
4053,1,2018,23459270.625000004
1889,2,2019,12628502.184375003
887,4,2016,6053775.0
1925,3,2018,13370568.750000002
1956,4,2015,12714000.0
4381,2,2018,27893553.187500007
3069,3,2022,25910347.182792198
3708,2,2024,31637787.636665862
2611,3,2024,24303107.831519432
2033,1,2021,13622072.18695313
2073,3,2018,14398539.750000002
835,1,2018,4833084.375000001
1374,1,2021,9206457.051093753
3007,4,2021,26192839.343835946
743,3,2024,6915821.186832225
3551,1,2023,26232221.404474813
3662,1,2018,21196113.750000004
1658,1,2023,12248105.629011333
4128,4,2015,26832000.0
1608,3,2017,10636920.0
3732,3,2021,30007421.58487501
4643,2,2018,29561690.812500007
868,1,2022,6106815.834328127
1400,2,2023,11376406.917175787
629,4,2015,4088500.0
4831,3,2016,30435300.0
4803,2,2022,37170668.31509885
775,2,2015,4262500.0
1709,2,2019,11425150.996875003
3859,4,2015,25083500.0
3076,2,2022,23805324.950498447
4572,3,2016,28803600.0
1141,3,2020,8737423.576875001
4544,3,2019,33139562.400000002
4221,4,2019,33349237.228125006
1245,3,2021,10010514.435468754
4886,3,2015,29316000.0
881,2,2018,5609271.937500002
1045,1,2022,7352099.708378909
1668,3,2018,11585511.000000002
4498,3,2023,39873567.51697923
3128,3,2020,23953252.365000002
3358,4,2015,21827000.0
2363,1,2024,18328942.87178617
1159,1,2022,8154146.949292972
3312,3,2015,19872000.0
1934,3,2024,18001612.6182147
621,1,2018,3594425.6250000005
2468,4,2018,18570620.250000004
2195,2,2015,12072500.000000002
4446,1,2023,32843834.51543087
1211,1,2024,9393292.347749915
1000,4,2021,8710621.664062504
4032,1,2022,28367144.520750012
3111,3,2016,19599300.0
1870,3,2017,12370050.0
4709,3,2022,39756215.3417297
2516,4,2019,19878389.212500002
3919,2,2022,30329346.060144156
2988,3,2023,26487821.196250323
1444,2,2021,10643039.577843755
960,1,2019,5834430.000000001
2086,1,2018,12074028.750000002
3626,3,2020,27766781.673750006
3998,4,2020,33166728.96468751
2298,1,2018,13301111.250000002
2781,1,2017,15330262.5
2555,4,2020,21195846.049218755
2323,2,2015,12776500.000000002
4536,2,2021,33432706.042312514
1103,2,2024,9411132.622233668
1655,1,2023,12225943.797354497
2313,4,2016,15786225.0
917,4,2020,7607276.253281252
4400,1,2023,32504019.763359386
3822,1,2022,26889689.076960947
2831,4,2017,20287653.75
2139,1,2024,16591455.26989023
4676,4,2020,38791301.81062501
502,3,2018,3486766.5000000005
4975,1,2023,36751704.164252944
4014,4,2020,33299462.247187506
1508,3,2015,9048000.0
3137,3,2018,21788817.750000004
4104,1,2021,27498762.54562501
797,2,2016,4602675.0
3642,4,2021,31724084.100515638
1146,1,2022,8062685.4218203155
3818,2,2021,28140668.35748439
1666,1,2022,11721146.520726567
2281,1,2024,17692898.303234976
3766,4,2018,28337502.375000007
2527,1,2015,12635000.0
4795,3,2017,31718925.0
1256,4,2020,10419562.676250003
3349,2,2024,28574690.07421628
3765,4,2020,31233800.538281254
3013,4,2023,28935226.13888691
1443,1,2019,8769877.593750002
1689,1,2024,13100966.783938568
4283,2,2023,34803679.16161707
1404,2,2024,11979356.483786102
3190,3,2016,20097000.0
610,4,2017,4371412.5
2545,2,2017,15432243.750000002
4460,3,2017,29502900.0
4036,3,2018,28033047.000000004
514,4,2022,4701122.512094533
2283,3,2021,18356630.085281257
4774,1,2022,33587487.0888047
1980,4,2018,14898633.750000004
1583,1,2018,9162601.875000002
4662,4,2020,38675160.188437514
2224,2,2021,16392049.876125008
2167,1,2016,11376750.0
3238,3,2021,26035378.10606251
3380,2,2017,20495475.0
4930,2,2015,27115000.000000004
3194,1,2017,17606925.0
1296,2,2023,10531302.403328443
903,2,2018,5749344.562500002
4196,2,2024,35801552.5683522
1594,2,2024,13600494.469483653
3492,4,2015,22698000.0
2642,2,2015,14531000.000000002
3422,3,2022,28890585.877978135
2418,4,2023,23221167.210032705
2192,2,2020,15386850.517500004
591,4,2020,4902835.622343752
1113,1,2016,5843250.0
4656,2,2024,39726412.954777844
1596,3,2017,10557540.0
680,1,2017,3748500.0
2559,3,2019,18662882.962500002
1160,1,2022,8161182.451406253
4815,3,2024,44817872.159619324
2382,3,2017,15756930.0
1171,4,2020,9714417.112968752
4314,1,2017,23780925.0
2280,1,2016,11970000.0
2346,2,2023,19063607.59121028
4283,3,2020,32797883.593125008
2416,4,2021,21044861.940375008
4631,3,2016,29175300.0
4062,1,2019,24686931.937500004
1470,2,2024,12542488.626186304
785,4,2019,6202120.640625002
4717,2,2024,40246883.57123864
3993,1,2015,19965000.0
3363,3,2017,22246245.0
1575,2,2020,11055789.035156254
1283,3,2020,9824815.468125002
1342,4,2018,10097962.875000002
1708,4,2022,15621628.892329695
2446,3,2017,16180290.0
759,1,2019,4612846.218750001
1968,3,2015,11808000.0
1264,1,2015,6320000.0
2154,3,2017,14248710.0
4398,3,2024,40936448.963241085
1234,4,2022,11286352.490125787
2513,1,2023,18564227.651209578
4493,3,2020,34405998.361875005
4891,4,2016,33381075.0
1310,3,2018,9098932.5
824,2,2022,6376979.115478128
4738,1,2016,24874500.0
2055,2,2016,11867625.000000002
2712,3,2022,22896338.077462506
714,2,2020,5011957.695937502
1960,2,2016,11319000.0
2129,2,2015,11709500.000000002
1900,2,2023,15439409.387595711
3139,4,2024,31652525.25471765
1685,3,2020,12903206.596875003
3583,1,2022,25208204.07188673
3561,4,2017,25519016.25
3892,4,2024,39245501.2078245
2122,4,2023,20378542.936182547
4510,3,2016,28413000.0
3271,4,2023,31412918.918121167
4970,2,2022,38463090.053308606
3790,4,2019,29943996.468750007
1020,2,2022,7893833.371101566
4348,1,2020,27746361.168750007
3299,1,2021,22104877.592109382
3254,1,2016,17083500.0
4244,1,2015,21220000.0
3348,1,2015,16740000.0
2474,4,2016,16885050.0
4381,4,2017,31395341.25
670,3,2021,5387184.475312501
882,2,2021,6500803.952671878
610,3,2019,4448752.875
1043,2,2016,6023325.000000001
3396,2,2015,18678000.0
4056,3,2020,31059588.105000004
3967,2,2016,22909425.0
3478,4,2024,35070876.97862632
4327,3,2023,38357698.23165165
3774,3,2018,26213260.500000004
4232,1,2017,23328900.0
4241,4,2019,33507253.040625006
1440,4,2015,9360000.0
3364,1,2018,19471252.500000004
1257,1,2024,9750097.837424975
1084,1,2016,5691000.0
3755,3,2017,24839325.0
3508,1,2020,22385978.606250007
4088,4,2016,27900600.0
2832,4,2023,27196999.809269074
3602,2,2020,25284414.034687508
759,2,2022,5873940.714378518
3643,3,2015,21858000.0
1172,2,2024,9999861.680197516
2446,3,2021,19667243.621812508
2457,3,2022,20743474.430798445
1902,2,2022,14719677.521407038
3357,1,2016,17624250.0
3586,1,2021,24027914.836406257
4733,3,2020,36243843.81187501
4439,4,2023,42629760.64736773
2702,4,2015,17563000.0
3666,3,2024,34123015.43866344
2213,2,2019,14794534.321875004
1203,4,2021,10478877.861867191
4108,1,2021,27525564.45843751
3442,2,2024,29368194.456689294
3437,1,2016,18044250.0
4733,1,2022,33299031.50216017
769,3,2022,6492361.35013594
1994,1,2015,9970000.0
3530,1,2019,21453685.312500004
4891,3,2015,29346000.0
2764,4,2017,19807515.0
3975,4,2020,32975924.87109376
4922,4,2016,33592650.0
2940,2,2016,16978500.0
717,3,2023,6356013.319180549
4867,2,2017,29512271.250000004
2571,1,2017,14172637.5
4583,2,2016,26466825.000000004
1111,1,2018,6430606.875000001
2667,4,2024,26893050.288095567
4606,3,2016,29017800.0
3493,1,2018,20217920.625000004
748,1,2023,5525683.359771096
4590,2,2019,30685455.281250007
2145,2,2020,15056931.733593754
4366,3,2016,27505800.0
3534,3,2015,21204000.0
1571,2,2019,10502581.753125003
2082,3,2016,13116600.0
1079,1,2015,5395000.0
3527,2,2022,27295637.548897278
768,1,2024,5957100.349357503
1411,1,2016,7407750.0
4773,4,2018,35914736.81250001
4024,2,2020,28246663.54125001
4023,2,2018,25614189.562500007
2744,1,2015,13720000.0
961,2,2019,6424558.284375002
1317,4,2020,10925608.315781254
3826,1,2021,25636029.605156258
722,2,2016,4169550.0000000005
2403,2,2021,17711374.03432032
2569,3,2023,22773498.210564617
2713,4,2021,23631916.574601572
4916,4,2020,40782301.048125006
2283,4,2015,14839500.0
1429,3,2018,9925476.75
2468,1,2022,17363619.21557813
2742,3,2020,20997384.266250003
831,4,2022,7600452.932977738
4887,2,2020,34304533.97765626
1949,3,2024,18141232.157652766
1890,2,2017,11460487.5
3845,1,2024,29824284.952186972
4921,2,2017,29839713.750000004
3035,4,2016,20713875.0
3328,4,2021,28988948.898000013
3555,2,2018,22634462.812500007
1138,1,2015,5690000.0
525,2,2023,4266152.59394092
516,2,2020,3622087.0743750012
2001,4,2021,17429953.94978907
3790,1,2019,23033843.437500004
4113,4,2021,35826786.90428908
2260,4,2023,21703820.469261337
3456,1,2020,22054145.400000006
1563,3,2018,10856207.250000002
4875,1,2015,24375000.0
827,4,2024,8339164.824992514
4361,3,2024,40592054.09929385
3730,1,2024,28932271.227999326
2060,2,2023,16739570.178130087
1028,2,2015,5654000.0
2271,1,2021,15216785.999296881
2721,1,2022,19143601.25023829
4388,1,2018,25398292.500000004
1310,2,2024,11177319.796125209
2991,4,2020,24812827.99734376
958,1,2019,5822274.937500001
3623,4,2015,23549500.0
4705,4,2015,30582500.0
784,3,2017,5186160.0
2295,1,2020,14645330.929687504
3289,2,2016,18993975.0
597,2,2020,4190670.510468751
4547,2,2019,30397988.053125005
2003,3,2021,16105269.409031255
4241,2,2019,28352291.03437501
3864,2,2018,24601846.500000007
3969,3,2016,25004700.0
3062,3,2015,18372000.0
4106,4,2023,39431808.339286305
3264,2,2019,21820768.200000007
1823,3,2017,12059145.0
2834,2,2023,23029098.002340127
2752,4,2018,20707596.000000004
2073,1,2017,11427412.5
2708,2,2015,14894000.000000002
675,1,2017,3720937.5
565,1,2016,2966250.0
2792,3,2019,20362160.700000003
1459,3,2016,9191700.0
2251,4,2023,21617389.325799678
1782,2,2019,11913176.756250003
4815,3,2021,38715363.057656266
4723,2,2019,31574598.103125006
1217,1,2020,7766173.307812502
863,3,2015,5178000.0
4367,1,2021,29260988.313046884
2415,4,2023,23192356.828878816
2054,4,2017,14719477.5
3629,4,2015,23588500.0
997,4,2016,6804525.0
804,2,2015,4422000.0
4688,2,2023,38094711.1626572
3119,2,2018,19858478.062500007
1868,3,2021,15019791.940125005
3167,4,2017,22695513.75
726,3,2017,4802490.0
4662,4,2017,33409057.5
558,3,2019,4069514.9250000003
3720,2,2019,24869257.875000007
2027,3,2016,12770100.0
1275,4,2018,9593817.187500002
1790,1,2019,10878780.937500002
2053,2,2018,13071322.687500004
1648,2,2016,9517200.0
1486,1,2018,8601153.750000002
3335,1,2019,20268566.718750004
4358,1,2024,33803441.82617187
2261,2,2023,18372897.171238896
3368,2,2019,22516037.775000006
4727,2,2023,38411625.35534996
1108,3,2017,7329420.0
4616,4,2015,30004000.0
1426,2,2021,10510370.10942188
1236,3,2024,11504650.049696675
1458,4,2021,12700086.38620313
3977,3,2019,29004410.137500003
2867,1,2024,22238289.97605203
2093,2,2020,14691915.206718754
1716,1,2021,11498020.596562505
3773,1,2024,29265806.794434708
1930,4,2023,18534678.542333797
3011,2,2016,17388525.0
2073,3,2022,17501515.056998443
1218,3,2015,7308000.0
1964,2,2019,13129898.512500003
1393,3,2023,12348572.599188989
1553,4,2015,10094500.0
4475,4,2020,37123839.94921876
4604,1,2021,30849001.647187512
1073,3,2021,8627535.734343752
1876,3,2024,17461750.399054177
3053,1,2023,22553357.34944005
4969,2,2017,30130773.750000004
4803,3,2016,30258900.0
4278,3,2023,37923326.331177674
4253,1,2023,31418090.012174428
3118,4,2020,25866398.427187506
1513,1,2016,7943250.0
2396,1,2020,15289853.118750004
530,4,2018,3988018.125000001
4936,4,2018,37141240.50000001
1394,1,2019,8472078.562500002
4044,3,2022,34141884.65533126
2852,2,2015,15686000.000000002
3720,1,2021,24925778.91562501
1857,4,2018,13973112.562500004
3577,3,2016,22535100.0
930,3,2015,5580000.0
1842,4,2020,15280919.147812504
4771,1,2020,30445696.673437506
2105,1,2016,11051250.0
2054,3,2017,13587210.0
1221,3,2023,10823838.581198676
2771,1,2016,14547750.0
2988,2,2015,16434000.000000002
1698,1,2024,13170776.553657603
2351,4,2020,19503496.697343756
4698,4,2019,37117914.35625
3838,1,2016,20149500.0
685,1,2015,3425000.0
4980,4,2016,33988500.0
4776,1,2019,29026289.250000004
3836,2,2017,23260545.000000004
3131,1,2018,18122619.375000004
3172,2,2015,17446000.0
4559,1,2020,29092838.217187505
624,3,2015,3744000.0
2320,4,2017,16625700.0
2114,2,2019,14132691.168750003
3929,1,2015,19645000.0
1588,3,2023,14077195.468422191
3008,1,2024,23331976.36831688
1578,1,2016,8284500.0
2333,2,2016,13473075.000000002
3762,3,2017,24885630.0
1680,4,2016,11466000.0
1729,2,2017,10484223.75
4317,3,2024,40182503.450275525
1724,3,2020,13201856.482500004
3319,3,2024,30893150.09299617
3286,4,2019,25961997.993750006
2005,1,2019,12185450.156250002
4531,2,2022,35065646.08280509
3684,1,2015,18420000.0
1900,2,2017,11521125.0
3835,4,2020,31814508.649218757
3039,2,2017,18427736.25
3501,1,2021,23458374.189140633
4630,4,2016,31599750.0
2136,2,2018,13599778.500000004
944,2,2015,5192000.0
1898,4,2022,17359397.914310165
1580,2,2022,12227702.672882818
2082,4,2021,18135514.304578133
1750,4,2018,13167984.375000004
3689,2,2024,31475673.838096105
2782,2,2019,18598461.131250005
2817,1,2019,17120405.531250004
3281,2,2015,18045500.0
3712,2,2015,20416000.0
2392,4,2023,22971477.240032353
1310,1,2017,7221375.0
1891,2,2023,15366275.343128152
4288,4,2019,33878590.2
2968,4,2015,19292000.0
3894,4,2022,35615118.79785236
1928,4,2019,15232724.325000003
4990,1,2023,36862513.322537124
2348,2,2017,14237685.000000002
2892,1,2022,20346672.11160938
1447,4,2021,12604269.547898442
3955,3,2022,33390493.02963282
3456,2,2018,22004136.000000007
2891,3,2018,20080163.25
2507,4,2020,20797646.201718755
3795,1,2024,29436452.898192342
3761,1,2023,27783549.62045333
2690,2,2023,21858953.29085919
601,1,2022,4228336.770082033
865,2,2015,4757500.0
4046,3,2018,28102504.500000004
2734,1,2018,15824733.750000002
1724,4,2019,13620963.037500003
4271,1,2015,21355000.0
1354,3,2015,8124000.0
3601,3,2022,30401811.731910948
1950,3,2023,17286228.692332037
2679,1,2016,14064750.0
3223,1,2020,20567277.379687503
840,3,2021,6754082.028750001
1831,4,2024,18463132.762468312
3553,3,2024,33071214.908230007
3061,4,2017,21935891.25
4674,4,2023,44886573.83775552
3967,1,2018,22961491.875000004
3866,2,2021,28494453.606609385
1605,1,2024,12449408.933227593
2303,3,2016,14508900.0
1457,2,2015,8013500.000000001
3398,3,2016,21407400.0
3821,1,2018,22116425.625000004
4616,4,2020,38293552.001250006
4391,2,2024,37465352.07998916
775,3,2023,6870167.813619142
1641,2,2019,10970551.659375003
853,4,2021,7430160.279445315
1003,2,2020,7040607.239531252
1986,4,2019,15690970.181250002
2469,4,2019,19507052.053125
2924,1,2019,17770701.375000004
1098,2,2017,6657997.500000001
4142,1,2016,21745500.0
2567,4,2017,18395763.75
2938,4,2015,19097000.0
1742,3,2023,15442364.298483286
4748,2,2019,31741730.212500006
3139,2,2022,24292885.24694884
3936,1,2023,29076323.13376876
4001,3,2017,26466615.0
4937,4,2021,43004339.15547658
1569,3,2020,12014914.629375001
3780,1,2024,29320103.281993955
1200,3,2016,7560000.0
2635,4,2017,18883068.75
4542,3,2017,30045330.0
840,3,2018,5834430.000000001
1518,1,2018,8786373.750000002
2440,2,2015,13420000.000000002
3730,1,2022,26242422.88253907
1117,4,2024,11263418.512112016
4366,3,2019,31841401.725
3062,2,2018,19495562.625000007
4656,2,2018,29644461.000000007
4155,2,2019,27777356.578125007
3378,1,2020,21556395.590625007
3864,3,2024,35965993.35924592
2222,2,2015,12221000.000000002
3101,2,2017,18803688.75
3088,1,2020,19705787.325000003
3148,1,2016,16527000.0
3467,4,2024,34959957.01118385
1472,2,2017,8925840.0
1799,3,2020,13776183.185625004
2953,3,2016,18603900.0
3483,3,2023,30875863.864303835
500,2,2017,3031875.0000000005
4354,2,2020,30563114.57718751
898,2,2023,7297152.436874183
3579,1,2022,25180062.063433602
2662,1,2018,15407988.750000002
1503,4,2016,10257975.0
2771,3,2016,17457300.0
765,2,2022,5920375.028326174
4274,3,2024,39782260.77055307
2180,3,2019,15898821.750000002
839,1,2021,5621701.212421877
4089,4,2024,41231976.98838499
3531,1,2017,19464637.5
4424,2,2015,24332000.000000004
572,4,2017,4099095.0
4421,3,2020,33854644.72687501
3475,2,2021,25612577.931445323
2863,4,2023,27494707.08119257
2209,1,2020,14096529.857812503
3433,3,2017,22709295.0
2029,3,2018,14092926.750000002
1453,3,2019,10596783.487500003
4042,3,2020,30952380.453750003
4462,3,2019,32541533.325000003
2161,4,2022,19764836.086841024
1139,3,2016,7175700.0
2701,2,2015,14855500.000000002
3146,2,2017,19076557.5
1591,2,2015,8750500.0
2932,4,2022,26816519.854982823
4742,3,2018,32936746.500000004
2235,4,2018,16817397.187500004
3334,3,2022,28147636.854815636
2189,4,2016,14939925.0
1694,3,2022,14301768.69587813
1668,1,2018,9654592.500000002
4388,3,2019,32001848.550000004
662,3,2020,5069390.366250001
4018,2,2019,26861472.618750006
3588,2,2021,26445447.37209376
3427,3,2020,26242901.488125004
2567,1,2015,12835000.0
2186,1,2020,13949757.478125004
3343,1,2018,19349701.875000004
3519,1,2017,19398487.5
4400,4,2018,33108075.000000007
4602,4,2015,29913000.0
2830,3,2015,16980000.0
4966,4,2019,39235326.243750006
1750,2,2023,14220508.646469733
3095,1,2024,24006804.142267536
2867,3,2022,24204941.47053282
2980,4,2020,24721573.865625005
1818,3,2022,15348651.410334378
1657,3,2015,9942000.0
3393,2,2017,20574303.75
1117,3,2017,7388955.0
1277,4,2021,11123463.865007816
4701,3,2021,37798737.63946876
3680,1,2018,21300300.000000004
4191,2,2015,23050500.0
1362,1,2020,8691477.440625003
1634,3,2024,15209221.829453371
3830,2,2023,31122598.92341662
3926,3,2022,33145657.556090634
1319,4,2021,11489309.974898443
2989,3,2021,24033275.21896876
4997,1,2022,35156404.06006642
1252,3,2021,10066798.452375002
4543,3,2022,38354743.32076408
2040,2,2017,12370050.000000002
1925,2,2017,11672718.750000002
4063,1,2019,24693009.468750004
3103,2,2018,19756607.062500007
3822,3,2019,27873989.325000003
2157,4,2017,15457601.25
4621,1,2022,32511055.26547267
2125,2,2019,14206229.296875004
4483,2,2015,24656500.000000004
3225,3,2017,21333375.0
2625,3,2016,16537500.0
4583,3,2023,40627069.79331165
1046,4,2017,7495897.5
3443,3,2024,32047338.285684187
3440,2,2016,19866000.0
2715,1,2017,14966437.5
2364,3,2020,18102777.682500005
2155,2,2017,13067381.250000002
4693,1,2024,36401916.58793588
3348,3,2016,21092400.0
738,1,2017,4068225.0
4373,3,2020,33487075.636875007
4233,3,2019,30871427.737500004
1579,3,2016,9947700.0
712,2,2022,5510205.255121877
4177,4,2023,40113654.02659496
1958,2,2023,15910717.67416442
1632,2,2015,8976000.0
1937,1,2020,12360786.932812503
607,2,2015,3338500.0000000005
1806,4,2019,14268827.868750002
4669,4,2021,40669892.549507834
2214,4,2022,20249582.182446104
1198,3,2018,8321008.500000001
4755,2,2018,30274787.812500007
4369,1,2019,26552734.031250004
1838,1,2018,10638573.750000002
4051,4,2024,40848798.9190383
837,3,2015,5022000.0
4426,2,2017,26838157.500000004
3560,4,2021,31009813.124062516
3436,2,2023,27920952.976725716
1117,2,2017,6773208.750000001
4878,2,2023,39638652.101416774
4400,1,2021,29482104.09375001
1743,1,2018,10088701.875000002
4667,3,2020,35738436.31312501
4230,2,2023,34373000.89975256
509,1,2019,3093463.4062500005
521,2,2021,3840044.058210939
3663,2,2016,21153825.0
2611,4,2019,20628964.321875002
3614,3,2017,23906610.0
2968,2,2017,17997210.0
4152,3,2018,28838754.000000004
2636,3,2017,17437140.0
4816,2,2020,33806146.02750001
737,1,2022,5185165.057488283
1333,4,2021,11611258.678195316
2939,1,2019,17861864.343750004
3526,2,2016,20362650.0
4989,1,2019,30320803.406250004
4480,3,2022,37822859.36100002
4397,4,2015,28580500.0
830,1,2021,5561396.908593752
992,3,2019,7234693.200000001
647,2,2018,4119408.562500001
4065,3,2020,31128507.309375007
1467,2,2017,8895521.25
2858,3,2019,20843501.175000004
1914,4,2018,14402012.625000004
4564,1,2023,33715533.227266416
3958,1,2020,25257612.121875007
3721,2,2017,22563213.75
975,1,2018,5643421.875000001
4850,3,2020,37139793.46875001
3128,4,2023,30039624.08311923
2898,1,2022,20388885.12428907
3187,2,2023,25897577.746456593
2955,3,2016,18616500.0
3342,4,2024,33699502.83570131
1650,2,2020,11582255.179687504
4773,1,2015,23865000.0
1347,3,2016,8486100.0
818,3,2024,7613918.884022557
4125,2,2022,31923590.83901369
615,3,2021,4944952.913906252
976,1,2016,5124000.0
3773,4,2019,29809683.028125007
1655,1,2018,9579346.875000002
1200,4,2016,8190000.0
1757,2,2020,12333346.879218753
4660,3,2017,30825900.0
2197,2,2020,15421948.260468755
582,1,2016,3055500.0
3928,4,2017,28149030.0
4559,1,2023,33678596.84117169
1450,1,2020,9253041.328125002
2995,1,2020,19112316.398437504
4085,1,2023,30177027.439391613
529,1,2018,3061918.1250000005
1119,3,2022,9447272.237714065
3612,1,2020,23049645.018750004
4920,3,2023,43614484.70065314
2840,4,2022,25975073.802234385
3361,2,2018,21399276.937500007
975,2,2023,7922854.817318851
2526,1,2016,13261500.0
649,3,2019,4733181.3375
3566,1,2020,22756100.259375006
4621,4,2020,38335031.15203126
3805,2,2017,23072568.750000004
3324,2,2023,27010840.423351653
2395,1,2023,17692528.93937403
2147,4,2019,16962997.471875004
4364,4,2018,32837190.750000007
4959,3,2021,39873205.69115627
3097,1,2019,18822114.281250004
1402,4,2023,13464051.459249731
2785,4,2021,24259081.334414072
3204,2,2024,27337505.821973413
3849,4,2024,38811904.97145851
2393,4,2017,17148836.25
750,3,2019,5469778.125000001
1383,4,2024,13945664.997538872
2174,1,2017,11984175.0
4914,4,2020,40765709.38781251
4939,1,2022,34748344.9374961
4635,4,2021,40373731.4129297
2658,1,2015,13290000.0
4628,4,2017,33165405.0
1910,4,2023,18342609.33464122
3566,1,2024,27660182.09089694
832,2,2021,6132277.6515000025
2558,1,2019,15546324.937500002
3853,3,2022,32529347.570967197
1768,4,2021,15400379.102062505
4746,4,2024,47856924.13472125
2632,2,2018,16757779.500000004
4444,4,2018,33439155.750000007
4793,3,2023,42488663.65248587
4066,2,2024,34692352.89392756
4220,4,2021,36758823.42234376
2109,2,2024,17994631.6412428
4011,4,2023,38519479.60274656
4461,1,2022,31385374.927347668
1462,1,2015,7310000.0
3670,2,2018,23366660.625000007
2483,1,2016,13035750.0
2939,3,2016,18515700.0
1128,1,2022,7936046.383781253
3393,2,2016,19594575.0
4616,1,2019,28053884.250000004
2447,4,2019,19333234.659375004
3926,4,2015,25519000.0
4146,3,2017,27425790.0
1340,3,2021,10774368.950625002
2397,3,2018,16648962.750000002
2378,4,2016,16229850.0
2925,3,2020,22398741.421875004
1620,3,2018,11252115.000000002
726,4,2020,6022772.693437502
3050,4,2015,19825000.0
4048,4,2021,35260596.49612501
2657,1,2016,13949250.0
884,4,2022,8085199.028582816
2511,4,2015,16321500.0
1997,1,2018,11558885.625000002
1843,3,2016,11610900.0
3136,1,2015,15680000.0
4723,2,2021,34810994.408695325
4235,3,2015,25410000.0
1918,3,2016,12083400.0
4982,3,2017,32955930.0
4291,3,2021,34502102.36353126
2908,1,2020,18557133.918750003
2242,4,2018,16870069.125000004
2919,4,2017,20918283.75
3718,2,2017,22545022.5
2415,4,2015,15697500.0
1486,4,2017,10649047.5
1828,3,2016,11516400.0
2413,4,2024,24331807.40351504
4870,3,2015,29220000.0
2364,2,2020,16594212.875625005
4194,2,2023,34080464.72188232
2929,2,2019,19581197.934375007
4526,3,2023,40121780.0315358
3669,4,2015,23848500.0
3554,4,2018,26742295.125000007
2363,4,2024,23827625.73332202
1739,4,2023,16700417.608869676
3819,4,2015,24823500.0
4278,3,2015,25668000.0
3728,3,2022,31474022.25397501
4771,1,2019,28995901.593750004
1564,1,2023,11553701.570430472
1089,3,2023,9653693.869717738
811,3,2019,5914653.412500001
3386,1,2019,20578520.812500004
1284,1,2018,7431952.500000001
1182,2,2018,7525720.125000002
1719,4,2022,15722236.572549615
508,3,2020,3890106.2025000006
2788,2,2020,19570501.479375005
4424,1,2017,24387300.0
3429,1,2016,18002250.0
2223,1,2020,14185869.567187503
987,2,2018,6284167.312500002
3049,4,2023,29280950.712733548
2437,4,2024,24573814.60520769
1872,2,2023,15211881.249252195
2896,4,2017,20753460.0
3506,1,2019,21307824.562500004
2906,4,2021,25313066.555765633
4387,3,2017,29020005.0
1059,1,2017,5837737.5
1868,4,2021,16271441.268468758
4974,3,2024,46297839.277662836
3672,3,2024,34178863.25443867
2670,3,2015,16020000.0
616,3,2024,5733709.086256596
4350,3,2017,28775250.0
2943,4,2016,20085975.0
4539,1,2017,25021237.5
1116,2,2024,9522052.589676134
2100,3,2015,12600000.0
4302,4,2016,29361150.0
3259,1,2017,17965237.5
4115,1,2018,23818134.375000004
3485,1,2018,20171615.625000004
4422,1,2018,25595088.750000004
1117,2,2022,8644521.446588675
4631,3,2017,30634065.0
2106,2,2018,13408770.375000004
1548,4,2021,13484042.335968755
1163,4,2017,8334348.75
4847,1,2022,34101078.74307423
646,4,2016,4408950.0
2957,2,2019,19768385.896875005
2182,1,2022,15351465.611179693
2772,1,2020,17689262.456250004
4307,4,2017,30865038.75
2728,2,2023,22167741.478611104
2266,4,2016,15465450.0
3152,3,2023,27941637.35293876
4688,2,2016,27073200.000000004
3485,1,2020,22239206.226562504
3244,2,2016,18734100.0
3144,1,2023,23225599.57636407
2484,4,2015,16146000.0
623,3,2016,3924900.0
2334,3,2022,19705034.318878133
4995,2,2015,27472500.000000004
4067,1,2021,27250844.852109384
